timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1776272400,Apr 15 2026 - 5:00pm,complete,N/A,VJS II,LPS,N/A,N/A,0.00,0.00,1.43,1.79,1,2,3,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1776438000,Apr 17 2026 - 3:00pm,complete,N/A,NuPS,MPS,N/A,N/A,0.00,0.00,1.57,0.86,1,0,1,0,0,0,"75","",5,7,-1,-1,-1,-1,-1,-1,-1,-1,16,7,7,3,9,4,-1,-1,60,40,0.00,0.00,1.94,1.11,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.42,5.55,4.10,0.00,1.28,0.00,0.00,0.00,0.00,Kuoppanummi Nurmi
1776439800,Apr 17 2026 - 3:30pm,complete,N/A,EIF II,PPJ / Ruoholahti,N/A,N/A,0.00,0.00,2.43,1.07,10,2,12,6,5,1,"1,13,14,27,45,51,57,73,88,90","39,54",5,2,-1,-1,-1,-1,-1,-1,-1,-1,17,6,14,5,3,1,-1,-1,44,56,0.00,0.00,2.39,1.07,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.35,5.35,5.35,0.00,1.20,0.00,0.00,0.00,0.00,N/A
1776439800,Apr 17 2026 - 3:30pm,complete,N/A,RiPS,Futura,N/A,N/A,0.00,0.00,1.69,2.67,1,5,6,4,1,3,"38","8,20,31,49,55",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1776442500,Apr 17 2026 - 4:15pm,complete,N/A,EsPa,LoPa,N/A,N/A,0.00,0.00,2.43,1.36,0,1,1,0,0,0,"","84",5,3,-1,-1,-1,-1,-1,-1,-1,-1,7,9,3,6,4,3,-1,-1,43,57,0.00,0.00,1.01,1.29,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.50,4.60,4.20,0.00,1.40,0.00,0.00,0.00,0.00,Matinkylän urheilupuisto
1776444300,Apr 17 2026 - 4:45pm,complete,N/A,PPS,MPS Atletico Malmi,N/A,N/A,0.00,0.00,0.43,2.07,1,2,3,1,0,1,"63","35,75",1,8,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,0,0,-1,-1,40,60,0.00,0.00,0.44,0.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,13.00,6.00,1.15,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1776445200,Apr 17 2026 - 5:00pm,complete,N/A,MK-United,Lahti II,N/A,N/A,0.00,0.00,1.00,1.69,1,0,1,1,1,0,"13","",11,3,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,-1,-1,44,56,0.00,0.00,0.63,0.69,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.34,5.65,5.00,0.00,1.16,0.00,0.00,0.00,0.00,N/A
1776446100,Apr 17 2026 - 5:15pm,complete,N/A,SexyPöxyt,HooGee,N/A,N/A,0.00,0.00,1.79,0.71,3,1,4,0,0,0,"88,81,90'9","77",3,4,-1,-1,-1,-1,-1,-1,-1,-1,10,8,7,3,3,5,-1,-1,54,46,0.00,0.00,1.47,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.70,4.32,1.96,0.00,1.20,0.00,0.00,0.00,0.00,N/A
1776446100,Apr 17 2026 - 5:15pm,complete,N/A,Kontu,Atlantis / PM,N/A,N/A,0.00,0.00,1.00,1.21,2,2,4,1,0,1,"65,64","27,56",3,7,-1,-1,-1,-1,-1,-1,-1,-1,2,14,2,11,0,3,-1,-1,46,54,0.00,0.00,0.60,2.09,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,4.60,2.35,0.00,1.16,0.00,0.00,0.00,0.00,Talin jalkapallohalli
1776446100,Apr 17 2026 - 5:15pm,complete,N/A,Atlantis II,TiPS / 2,N/A,N/A,0.00,0.00,1.36,0.57,3,1,4,1,1,0,"23,70,78","59",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1776446100,Apr 17 2026 - 5:15pm,complete,N/A,Gnistan / Ogeli,JäPS II,N/A,N/A,0.00,0.00,1.14,1.85,2,2,4,1,0,1,"59,83","10,64",4,10,-1,-1,-1,-1,-1,-1,-1,-1,8,15,5,6,3,9,-1,-1,52,48,0.00,0.00,1.34,2.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,8.75,6.25,1.08,0.00,1.20,0.00,0.00,0.00,0.00,Mustapekka Areena
1776506400,Apr 18 2026 - 10:00am,complete,N/A,SibboV,Ponnistus,N/A,N/A,0.00,0.00,2.08,0.85,3,1,4,2,2,0,"9,37,90'1","74",9,4,-1,-1,-1,-1,-1,-1,-1,-1,20,7,9,3,11,4,-1,-1,43,57,0.00,0.00,2.37,1.05,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.72,4.40,3.00,0.00,1.25,0.00,0.00,0.00,0.00,N/A
1776531600,Apr 18 2026 - 5:00pm,complete,N/A,TuPS,ToTe / Tapio,N/A,N/A,0.00,0.00,1.36,0.46,3,0,3,2,2,0,"82,23,45'2","",1,0,-1,-1,-1,-1,-1,-1,-1,-1,10,2,5,0,5,2,-1,-1,60,40,0.00,0.00,1.63,0.37,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,0.00,0.00,N/A
1776597300,Apr 19 2026 - 11:15am,complete,N/A,EPS II,GrIFK U23,N/A,N/A,0.00,0.00,0.86,1.00,2,2,4,2,1,1,"45,85","65,24",6,3,-1,-1,-1,-1,-1,-1,-1,-1,10,7,5,4,5,3,-1,-1,59,41,0.00,0.00,1.38,0.95,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.88,5.17,1.50,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1776609000,Apr 19 2026 - 2:30pm,complete,N/A,Gilla,LePa,N/A,N/A,0.00,0.00,1.21,1.86,4,1,5,1,0,1,"90'3,52,71,47","23",4,4,-1,-1,-1,-1,-1,-1,-1,-1,9,7,5,3,4,4,-1,-1,63,37,0.00,0.00,1.42,1.10,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,4.25,3.75,0.00,1.30,0.00,0.00,0.00,0.00,N/A
1776878100,Apr 22 2026 - 5:15pm,complete,N/A,LePa,SexyPöxyt,N/A,N/A,0.00,3.00,1.86,1.79,1,1,2,2,1,1,"13","6",7,3,-1,-1,-1,-1,-1,-1,-1,-1,9,14,3,8,6,6,-1,-1,43,57,1.10,1.47,1.05,1.74,4.50,100,100,100,100,50,0,50,100,100,7.00,-2.00,3.22,5.05,1.71,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1776956400,Apr 23 2026 - 3:00pm,complete,N/A,Gilla,MPS,N/A,N/A,3.00,0.00,1.21,0.86,1,1,2,2,1,1,"16","34",6,4,-1,-1,-1,-1,-1,-1,-1,-1,16,6,7,3,9,3,-1,-1,73,27,1.42,1.11,2.17,0.86,3.00,50,50,50,50,50,0,50,50,100,11.00,-2.00,1.11,8.00,17.00,0.00,1.20,0.00,0.00,0.00,0.00,N/A
1776960900,Apr 23 2026 - 4:15pm,complete,N/A,Atlantis / PM,VJS II,N/A,N/A,1.00,0.00,1.21,1.43,3,6,9,5,2,3,"19,45'2,68","38,3,36,71,59,82",6,11,-1,-1,-1,-1,-1,-1,-1,-1,12,30,10,20,2,10,-1,-1,46,54,2.09,0.00,1.92,3.82,3.50,100,100,100,50,0,0,50,50,50,7.00,-2.00,2.50,4.00,1.35,0.00,1.28,0.00,0.00,0.00,0.00,N/A
1776963600,Apr 23 2026 - 5:00pm,complete,N/A,Töölön Taisto,MPS Atletico Malmi,N/A,N/A,0.00,3.00,1.08,2.07,0,4,4,1,0,1,"","20,68,83,76",5,2,-1,-1,-1,-1,-1,-1,-1,-1,6,10,2,6,4,4,-1,-1,55,45,0.00,0.75,0.99,1.42,1.50,50,50,50,0,0,0,50,50,50,8.00,-1.00,2.50,4.00,2.18,0.00,1.25,0.00,0.00,0.00,0.00,N/A
1776963600,Apr 23 2026 - 5:00pm,complete,N/A,PPJ / Ruoholahti,EsPa,N/A,N/A,0.00,0.00,1.07,2.43,1,2,3,0,0,0,"78","51,79",2,5,-1,-1,-1,-1,-1,-1,-1,-1,10,12,4,9,6,3,-1,-1,49,51,1.07,1.01,1.13,1.80,6.50,50,50,50,50,50,50,50,50,100,7.00,-2.00,5.50,4.90,1.48,0.00,1.28,0.00,0.00,0.00,0.00,N/A
1776964500,Apr 23 2026 - 5:15pm,complete,N/A,TiPS / 2,Gnistan / Ogeli,N/A,N/A,0.00,1.00,0.57,1.14,1,1,2,0,0,0,"50","57",5,7,-1,-1,-1,-1,-1,-1,-1,-1,11,19,6,6,5,13,-1,-1,49,51,0.00,1.34,1.61,2.20,4.00,100,100,100,100,0,0,100,100,100,4.00,-2.00,2.25,3.75,2.50,0.00,1.40,0.00,0.00,0.00,0.00,N/A
1776964500,Apr 23 2026 - 5:15pm,complete,N/A,HooGee,NuPS,N/A,N/A,0.00,3.00,0.71,1.57,2,0,2,1,1,0,"3,50","",4,2,-1,-1,-1,-1,-1,-1,-1,-1,9,14,4,10,5,4,-1,-1,49,51,1.06,1.94,1.24,2.03,2.50,50,50,50,50,0,0,0,50,100,9.00,-2.00,1.80,4.50,3.15,0.00,1.20,0.00,0.00,0.00,0.00,N/A
1776964500,Apr 23 2026 - 5:15pm,complete,N/A,HPS II,Kontu,N/A,N/A,0.00,1.00,1.07,1.00,2,2,4,1,0,1,"50,59","1,61",6,2,-1,-1,-1,-1,-1,-1,-1,-1,10,10,6,4,4,6,-1,-1,55,45,0.00,0.60,1.44,1.29,2.00,50,50,50,50,0,0,50,50,50,3.00,-1.00,2.63,4.05,1.95,0.00,1.33,0.00,0.00,0.00,0.00,N/A
1777043700,Apr 24 2026 - 3:15pm,complete,N/A,LPS,PPJ / Lauttasaari,N/A,N/A,3.00,0.00,1.79,1.86,3,5,8,4,3,1,"4,36,39","89,26,66,67,90'4",1,11,-1,-1,-1,-1,-1,-1,-1,-1,5,18,4,10,1,8,-1,-1,41,59,0.00,0.00,0.85,2.56,1.50,50,50,50,0,0,0,0,0,0,0.00,-1.00,1.82,4.05,2.51,0.00,1.33,0.00,0.00,0.00,0.00,Hertta Areena
1777044600,Apr 24 2026 - 3:30pm,complete,N/A,Futura,TuPS,N/A,N/A,3.00,3.00,2.67,1.36,1,0,1,0,0,0,"90'4","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.63,0.00,0.00,4.50,50,100,100,50,50,100,100,50,100,1.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777048200,Apr 24 2026 - 4:30pm,complete,N/A,Valtti,TiPS,N/A,N/A,0.00,0.00,1.57,1.23,3,2,5,2,1,1,"79,80,13","87,20",3,5,-1,-1,-1,-1,-1,-1,-1,-1,9,10,6,7,3,3,-1,-1,48,52,0.00,0.00,1.24,1.38,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,4.20,3.80,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1777049100,Apr 24 2026 - 4:45pm,complete,N/A,PPS,ToTe,N/A,N/A,0.00,0.00,0.43,2.07,0,2,2,0,0,0,"","63,80",1,8,-1,-1,-1,-1,-1,-1,-1,-1,2,9,1,5,1,4,-1,-1,34,66,0.44,0.00,0.53,1.72,1.50,50,50,50,0,0,0,50,50,50,1.00,-1.00,6.70,5.48,1.36,0.00,1.33,0.00,0.00,0.00,0.00,N/A
1777109400,Apr 25 2026 - 9:30am,complete,0,ToTe / Tapio,SibboV,N/A,N/A,0.00,3.00,0.46,2.08,1,4,5,2,0,2,"50","24,17,55,77",0,5,-1,-1,-1,-1,-1,-1,-1,-1,7,15,4,13,3,2,-1,-1,55,45,0.37,2.37,0.98,2.18,3.50,50,100,100,50,0,100,100,50,100,9.00,-2.00,8.00,6.50,1.20,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1777133700,Apr 25 2026 - 4:15pm,complete,N/A,Ponnistus,RiPS,N/A,N/A,0.00,0.00,0.85,1.69,3,1,4,3,3,0,"44,24,28","71",2,5,-1,-1,-1,-1,-1,-1,-1,-1,8,9,7,5,1,4,-1,-1,40,60,1.05,0.00,1.14,1.07,5.00,100,100,100,100,50,100,100,100,100,4.00,-2.00,1.95,4.10,2.35,0.00,1.25,0.00,0.00,0.00,0.00,N/A
1777194000,Apr 26 2026 - 9:00am,complete,N/A,Lahti II,Atlantis II,N/A,N/A,0.00,3.00,1.69,1.36,1,0,1,1,1,0,"24","",7,4,-1,-1,-1,-1,-1,-1,-1,-1,10,11,4,5,6,6,-1,-1,54,46,0.69,0.00,1.42,1.49,2.50,50,50,50,50,0,0,100,50,50,3.00,-2.00,2.70,4.10,2.06,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777197600,Apr 26 2026 - 10:00am,complete,N/A,JäPS II,MK-United,N/A,N/A,1.00,3.00,1.85,1.00,2,1,3,1,0,1,"53,90'7","38",9,3,-1,-1,-1,-1,-1,-1,-1,-1,9,12,5,4,4,8,-1,-1,51,49,2.00,0.63,1.22,1.39,2.50,50,50,50,50,0,0,100,50,50,21.00,-2.00,1.41,4.90,4.70,0.00,1.33,0.00,0.00,0.00,0.00,N/A
1777204800,Apr 26 2026 - 12:00pm,complete,N/A,GrIFK U23,EIF II,N/A,N/A,1.00,3.00,1.00,2.43,1,3,4,2,1,1,"7","87,66,10",0,9,-1,-1,-1,-1,-1,-1,-1,-1,3,7,1,5,2,2,-1,-1,44,56,0.95,2.39,0.60,1.27,8.00,100,100,100,100,50,100,100,100,100,8.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777212000,Apr 26 2026 - 2:00pm,complete,N/A,EPS II,LoPa,N/A,N/A,1.00,3.00,0.86,1.36,0,1,1,1,0,1,"","44",0,5,-1,-1,-1,-1,-1,-1,-1,-1,8,19,3,5,5,14,-1,-1,52,48,1.38,1.29,1.46,2.16,2.50,50,50,50,50,0,50,50,50,100,9.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777392900,Apr 28 2026 - 4:15pm,complete,N/A,HooGee,PPJ / Ruoholahti,N/A,N/A,1.50,0.00,0.71,1.07,2,2,4,1,1,0,"72,16","53,61",4,2,-1,-1,-1,-1,-1,-1,-1,-1,9,6,5,5,4,1,-1,-1,51,49,1.15,1.10,1.23,1.03,5.25,75,100,75,50,25,25,50,75,100,6.00,-2.00,1.38,5.50,5.20,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1777399200,Apr 28 2026 - 6:00pm,complete,N/A,HPS II,PPJ / Lauttasaari,N/A,N/A,1.00,3.00,1.07,1.86,2,6,8,4,1,3,"64,34","44,80,9,83,30,89",8,5,-1,-1,-1,-1,-1,-1,-1,-1,12,24,7,14,5,10,-1,-1,37,63,1.44,2.56,1.68,3.04,6.00,100,100,100,100,50,50,100,100,100,17.00,-2.00,3.38,3.80,1.85,0.00,1.33,1.95,0.00,0.00,0.00,N/A
1777474800,Apr 29 2026 - 3:00pm,complete,N/A,Gilla,SexyPöxyt,N/A,N/A,2.00,2.00,1.21,1.79,1,2,3,3,1,2,"19","41,8",5,4,-1,-1,-1,-1,-1,-1,-1,-1,11,14,6,4,5,10,-1,-1,51,49,1.79,1.61,1.51,1.52,3.25,100,100,50,50,25,50,75,50,50,8.00,-2.00,1.66,4.33,3.15,0.00,1.33,0.00,0.00,0.00,0.00,N/A
1777483800,Apr 29 2026 - 5:30pm,complete,N/A,MPS Atletico Malmi,Kontu,N/A,N/A,3.00,1.00,2.07,1.00,4,2,6,3,3,0,"4,26,28,52","90,65",3,10,-1,-1,-1,-1,-1,-1,-1,-1,15,14,12,5,3,9,-1,-1,41,59,1.08,0.95,2.05,1.78,3.75,75,100,100,75,0,0,100,100,100,7.50,-2.00,1.64,4.10,3.65,0.00,1.25,0.00,0.00,0.00,0.00,Pukinmäki liikuntapuisto
1777720500,May 02 2026 - 11:15am,complete,N/A,MK-United,SibboV,N/A,N/A,1.50,3.00,1.00,2.08,3,0,3,0,0,0,"51,49,62","",6,1,-1,-1,-1,-1,-1,-1,-1,-1,10,2,6,1,4,1,-1,-1,48,52,1.01,2.27,1.58,0.73,3.25,75,75,75,50,25,50,100,75,75,14.00,-2.00,2.43,4.20,2.16,0.00,1.22,0.00,0.00,0.00,0.00,N/A
1777724100,May 02 2026 - 12:15pm,complete,N/A,PPJ / Lauttasaari,ToTe,N/A,N/A,3.00,3.00,1.86,2.07,1,0,1,1,1,0,"16","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.80,1.72,0.00,0.00,5.00,50,100,50,50,50,50,50,100,100,16.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777727700,May 02 2026 - 1:15pm,complete,N/A,Atlantis II,TuPS,N/A,N/A,1.50,1.50,1.36,1.36,1,0,1,1,1,0,"6","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.49,1.63,0.00,0.00,2.25,25,50,50,25,0,25,75,25,75,5.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777731300,May 02 2026 - 2:15pm,complete,N/A,HPS II,Atlantis / PM,N/A,N/A,0.50,0.50,1.07,1.21,4,2,6,3,2,1,"6,19,59,82","27,77",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.56,2.01,0.00,0.00,6.25,100,100,100,100,50,50,100,100,100,13.50,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1777743000,May 02 2026 - 5:30pm,complete,N/A,Valtti,Töölön Taisto,N/A,N/A,3.00,0.00,1.57,1.08,2,0,2,1,1,0,"17,49","",11,5,-1,-1,-1,-1,-1,-1,-1,-1,5,8,3,1,2,7,-1,-1,56,44,1.24,0.99,0.94,1.16,4.50,50,100,100,100,50,50,100,100,100,8.00,-2.00,1.40,4.80,5.00,0.00,1.30,0.00,0.00,0.00,0.00,N/A
1777798800,May 03 2026 - 9:00am,complete,N/A,Gnistan / Ogeli,RiPS,N/A,N/A,1.00,0.00,1.14,1.69,1,2,3,1,0,1,"83","39,76",4,2,-1,-1,-1,-1,-1,-1,-1,-1,14,9,5,6,9,3,-1,-1,56,44,1.77,1.07,1.61,1.32,4.00,100,100,75,75,25,50,75,75,100,10.50,-2.00,1.67,4.20,3.61,0.00,0.00,0.00,0.00,0.00,0.00,Mustapekka Areena
